"id","page_id","data_type_code"
17355,120191,"PDF"
17357,114915,"PNG"
17384,57181,"CSV;CHARSET=UTF-8"
17386,46709,"PDF"
17398,138337,"JPEG"
17405,120042,"DOC"
17413,139160,"CSV"
17426,84270,"JPEG"
17441,136563,"MSWORD"
17455,115203,"DOC"
17461,68423,"CSV;CHARSET=UTF-8"
17480,52225,"PDF"
17483,78205,"JPEG"
17538,97268,"CSV; NAME=""VISINA-RE"
17539,86058,"JPEG"
17597,126052,"JPEG"
17598,81954,"ZIP"
17615,131679,"PDF"
18467,122761,"VND.MS-EXCEL"
18472,104652,"PDF"
18486,109320,"PDF"
18491,143046,"CSV"
18502,115156,"PDF"
18509,81964,"ZIP"
18515,72061,"PDF"
18520,69408,"X-RSS+XML"
18541,114956,"PNG"
18542,81051,"PDF"
18543,55358,"PNG"
18545,140666,"PNG"
18548,144577,"DOC"
18556,144219,"CSV; NAME=""NATO-SECU"
18563,35748,"PDF"
18571,72088,"PDF"
18577,69146,"ZIP"
18580,84180,"JPEG"
18581,127392,"PDF"
18585,126580,"PDF"
18588,117098,"XML; CHARSET=UTF-8"
18612,85419,"PDF"
18615,141610,"JPEG"
18624,129698,"JPEG"
18629,142768,"PDF"
18630,66316,"MSWORD"
18631,90132,"JPEG"
18643,93853,"GIF"
18645,130549,"DOC"
18647,109126,"PDF"
18648,141122,"JPEG"
18757,69410,"X-RSS+XML"
18758,127607,"DOC"
18765,61469,"JPEG"
18786,72047,"PDF"
18792,130629,"DOC"
18801,60750,"DOC"
18809,120221,"MSWORD"
18813,102043,"PDF"
18822,92816,"PDF"
18825,144587,"PDF"
18826,67727,"PDF"
18833,130608,"JPEG"
18834,46674,"PDF"
18835,92309,"XML"
18837,71745,"PDF"
18840,142734,"MPEG"
18847,129108,"PDF"
18849,125076,"PDF"
18852,88907,"PDF"
18860,126797,"DOC"
18871,142385,"JPEG"
18895,115201,"DOC"
18908,72010,"PDF"
18920,86869,"DOC"
18924,127661,"CSV;CHARSET=UTF-8"
18925,131932,"PDF"
18937,144591,"PDF"
18939,67728,"PDF"
18942,64359,"DOC"
19009,135895,"PDF"
19023,118985,"VND.MS-EXCEL"
19057,127615,"DOC"
19064,133009,"JPEG"
19069,74716,"CSV;CHARSET=UTF-8"
19070,59282,"PJPEG"
19118,64566,"PDF"
19132,83132,"ZIP"
19133,128440,"PDF"
19134,111448,"PDF"
19137,131285,"JPEG"
19151,105396,"JPEG"
19154,147164,"PDF"
19164,146171,"JPEG"
19178,127593,"MSWORD"
19187,141792,"ZIP"
19195,61946,"PDF"
19218,85543,"PDF"
19241,88515,"PNG"
19244,49139,"PNG"
19255,108048,"PDF"
19256,50395,"PDF"
19257,82998,"PDF"
19263,135898,"PDF"
19275,87520,"DOC"
19277,76232,"XML"
19280,147674,"JPEG"
19301,146689,"DOC"
19306,73767,"PNG"
19308,58024,"PDF"
19348,58188,"PDF"
19349,119189,"PDF"
19350,114743,"CSV;CHARSET=UTF-8"
19351,126411,"PDF"
19364,55382,"PNG"
19375,89538,"PNG"
19378,143783,"JPEG"
19379,140428,"MPEG"
19391,117373,"MSWORD"
19400,90042,"XML;CHARSET=UTF-8"
19403,146910,"CSV"
19404,133163,"PDF"
19405,144180,"PDF"
19413,55390,"PNG"
19436,65507,"PDF"
19823,118110,"JPEG"
19848,147188,"PDF"
19870,112454,"JPEG"
19871,126383,"PDF"
19880,92855,"JPEG"
19895,150121,"JPEG"
19917,134308,"CSV"
19919,62082,"PDF"
19920,118596,"JPEG"
19947,82120,"DOC"
19974,148158,"JPEG"
19976,120956,"JPEG"
20000,83116,"ZIP"
20002,150097,"JPEG"
20015,147196,"PDF"
20019,128917,"JPEG"
20028,125091,"PDF"
20033,94935,"JPEG"
20035,89084,"JPEG"
20045,55384,"PNG"
20046,138620,"JPEG"
20047,147197,"PDF"
20049,136657,"PDF"
20086,123047,"PDF"
20095,147198,"PDF"
20107,85514,"PDF"
20108,51345,"PDF"
20109,133397,"JPEG"
17003,135739,"PDF"
17024,62502,"JPEG"
17035,71764,"PDF"
17054,61643,"PDF"
17074,92432,"XML"
17091,136468,"PDF"
17094,52092,"PDF"
17098,101620,"DOC"
17112,114935,"PNG"
17118,95742,"JPEG"
17123,138642,"PDF"
17133,64469,"PNG"
17193,64496,"PNG"
17202,93546,"DOC"
17203,100970,"PDF"
17206,85483,"PDF"
17208,120612,"JPEG"
17256,134511,"DOC"
17260,73204,"DOC"
17263,127509,"PDF"
17265,126575,"PDF"
17273,55541,"XML"
17274,67372,"CSV;CHARSET=UTF-8"
17277,62408,"PDF"
17280,107118,"JPEG"
17283,89558,"PNG"
17286,133597,"JSON; CHARSET=UTF-8"
17304,131784,"PDF"
17312,128760,"XML;CHARSET=UTF-8"
17328,89559,"PNG"
17330,126723,"DOC"
17332,71642,"RSS+XML; CHARSET=UTF"
17334,76897,"XML"
17341,116130,"PDF"
17352,120187,"PDF"
17418,85455,"PDF"
17432,120194,"PDF"
17446,77558,"PDF"
17452,64549,"PDF"
17460,115209,"PDF"
17463,50631,"CSV;CHARSET=UTF-8"
17464,93432,"CSV"
17465,139193,"MSWORD"
17475,51750,"PDF"
17486,107584,"MSWORD"
17500,67963,"PDF"
17505,120135,"JPEG"
17506,140608,"JPEG"
17507,85458,"PDF"
17508,81950,"ZIP"
17516,139993,"JSON; CHARSET=UTF-8"
17517,111657,"PDF"
17519,132673,"FORCE-DOWNLOAD"
17522,106921,"DOC"
17532,138626,"JPEG"
17535,62343,"VND.MS-POWERPOINT"
17536,138011,"PDF"
17554,77980,"PDF"
17568,74077,"DOC"
17627,49796,"JPEG"
17628,107946,"PDF"
17629,107949,"PDF"
17630,107943,"PDF"
17631,107944,"PDF"
17632,138014,"PDF"
17633,138016,"PDF"
17634,138153,"CSV"
17635,138155,"DOC"
17636,101563,"JPEG"
17637,78816,"PDF"
17638,138015,"PDF"
17639,64523,"PDF"
17640,64479,"PDF"
17641,64556,"PNG"
17642,114264,"JPEG"
17643,130752,"JPEG"
17644,137687,"PDF"
17645,88304,"PDF"
17646,88299,"PDF"
17647,91198,"JPEG"
17648,85495,"PDF"
17649,140870,"JPEG"
17650,81955,"ZIP"
17651,76927,"XML"
17652,133298,"JPEG"
17653,72019,"PDF"
17654,106230,"PDF"
17655,114349,"PDF"
17656,69367,"XML"
17657,114348,"DOC"
17658,69365,"X-RSS+XML"
17659,34989,"PDF"
17660,140015,"CSV"
17661,105660,"DOC"
17662,105653,"DOC"
17663,105654,"DOC"
17664,58570,"PDF"
17665,58565,"PDF"
17666,140031,"VND.MS-EXCEL"
17667,107586,"MSWORD"
17668,141093,"XML"
17669,105702,"VND.MS-EXCEL"
17670,140641,"PDF"
17671,123737,"JPEG"
17672,136567,"MSWORD"
17673,113924,"DOC"
17674,81709,"JPEG"
17675,114377,"MPEG"
17676,129664,"DOC"
17677,138017,"PDF"
17678,87070,"JPEG"
17679,140591,"JPEG"
17680,78820,"PDF"
17681,114016,"XML"
17682,80334,"CSV;CHARSET=UTF-8"
17683,98149,"CSV;CHARSET=UTF-8"
17684,80336,"CSV;CHARSET=UTF-8"
17685,89505,"PNG"
17686,89569,"PNG"
17687,89572,"PNG"
17688,80358,"JPEG"
17689,129348,"DOC"
17690,114603,"JPEG"
17691,80427,"PDF"
17692,129350,"PDF"
17693,101405,"DOC"
17694,99881,"JPEG"
17695,85463,"PDF"
17696,123861,"CSV"
17697,130108,"JPEG"
17698,141143,"PDF"
17699,133344,"JPEG"
17700,135163,"VND.MS-EXCEL"
17701,69402,"X-RSS+XML"
17702,138566,"DOC"
17703,87349,"MPEG"
17704,108154,"PDF"
17705,108206,"PDF"
17706,112453,"JPEG"
17707,141138,"MP4"
17708,139666,"CSV"
17709,126329,"PDF"
17710,113191,"PDF"
17711,80905,"JPEG"
17712,67080,"FORCE-DOWNLOAD"
17713,76235,"XML"
17714,98293,"JSON; CHARSET=UTF-8"
17715,141189,"PDF"
17716,54339,"CSV;CHARSET=UTF-8"
17717,128399,"JPEG"
17718,49119,"PNG"
17719,49122,"PNG"
17720,130806,"DOC"
17721,135372,"PDF"
17722,135379,"PDF"
17723,139699,"XML;CHARSET=UTF-8"
17724,125654,"GIF"
17725,83523,"DOC"
17726,138018,"PDF"
17727,134845,"JPEG"
17728,136417,"DOC"
17729,59595,"JPEG"
17730,59594,"JPEG"
17731,64557,"PDF"
17732,64492,"PDF"
17733,64442,"PDF"
17734,137107,"JPEG"
17735,94055,"CSV;CHARSET=UTF-8"
17736,94056,"CSV;CHARSET=UTF-8"
17737,122923,"PDF"
17738,134219,"MSWORD"
17739,122751,"VND.MS-EXCEL"
17740,140425,"MPEG"
17741,120134,"JPEG"
17742,85497,"PDF"
17743,81958,"ZIP"
17744,81962,"ZIP"
17745,137474,"DOC"
17746,72198,"PDF"
17747,125080,"PDF"
17748,130163,"FORCE-DOWNLOAD"
17756,58391,"PDF"
17784,85499,"PDF"
17789,72187,"PDF"
17791,69404,"X-RSS+XML"
17792,65527,"PDF"
17800,125192,"DOC"
17812,138021,"PDF"
17818,140971,"JPEG"
17820,64560,"PDF"
17828,112860,"JPEG"
17830,120139,"JPEG"
17845,108208,"PDF"
17847,66305,"DOC"
17848,89114,"JPEG"
17854,74592,"PNG"
17858,138022,"PDF"
17892,109128,"PDF"
17911,140430,"CSV"
17912,85504,"PDF"
17913,140871,"JPEG"
17932,137822,"PDF"
17964,75853,"JPEG"
17981,142204,"XML; CHARSET=UTF-8"
18010,118610,"MSWORD"
18011,79995,"JPEG"
18013,64540,"PDF"
18028,65258,"PDF"
18043,76214,"XML"
18044,142490,"PDF"
18045,112636,"DOC"
18046,61757,"CSV;CHARSET=UTF-8"
18056,142053,"JPEG"
18057,105378,"PDF"
18058,138649,"PDF"
18059,138027,"PDF"
18060,75236,"PDF"
18067,140426,"JPEG"
18136,133466,"PDF"
18146,100406,"DOC"
18151,121978,"CSV"
18152,81961,"ZIP"
18153,57177,"CSV;CHARSET=UTF-8"
18154,81516,"DOC"
18155,115346,"PDF"
18157,127526,"DOC"
18158,126581,"PDF"
18168,105676,"PDF"
18173,133008,"JPEG"
18174,143013,"PDF"
18193,92319,"XML"
18195,142566,"CSV"
18198,47844,"PDF"
18200,81957,"ZIP"
18231,122419,"JPEG"
18260,55652,"XML"
18265,92168,"PDF"
18274,139568,"JPEG"
18286,133992,"PDF"
18287,126582,"PDF"
18316,137104,"CSV;CHARSET=UTF-8"
18329,138896,"JPEG"
18345,110997,"PDF"
18353,123040,"PDF"
18356,141102,"PDF"
18370,143501,"PDF"
18385,99869,"PNG"
18402,130669,"DOC"
18403,87469,"PDF"
18435,136466,"JPEG"
18444,58480,"PDF"
18485,132717,"XML; CHARSET=UTF-8"
18521,69398,"X-RSS+XML"
18529,135795,"JPEG"
18530,110417,"PDF"
18533,141096,"XML; CHARSET=UTF-8"
18544,112351,"MSWORD"
18546,135339,"PDF"
18547,144578,"PDF"
18559,144218,"DOC"
18578,69135,"ZIP"
18583,69592,"PNG"
18599,75215,"PDF"
18607,64520,"PDF"
18639,102007,"PDF"
18641,123048,"PDF"
18652,47459,"PDF"
18662,81971,"ZIP"
18666,72032,"PDF"
18669,134253,"PDF"
18680,114534,"CSV; NAME=""V-TABELI-"
18684,62073,"PDF"
18697,77853,"XML"
18700,68218,"CSV;CHARSET=UTF-8"
18738,64550,"PDF"
18750,81978,"ZIP"
18753,124452,"CSV"
18764,37191,"JPEG"
18772,128395,"PDF"
18775,143935,"JPEG"
18778,139882,"DOC"
18779,144585,"PDF"
18780,67691,"PDF"
18782,136643,"VND.MS-EXCEL"
18841,85529,"PDF"
18843,143797,"CSV"
18844,81953,"ZIP"
18865,117376,"PDF"
18866,136892,"CSV;CHARSET=UTF-8"
18868,128362,"PDF"
18882,100665,"CSV;CHARSET=UTF-8"
18897,81886,"JPEG"
18901,144522,"MPEG"
18906,72053,"PDF"
18932,62022,"PDF"
18936,130521,"PDF"
18980,87563,"JPEG"
18985,138659,"PDF"
18990,144595,"PDF"
19005,122772,"VND.MS-EXCEL"
19013,132399,"XML; CHARSET=UTF-8"
19039,102152,"PDF"
19040,89570,"PNG"
19051,69165,"ZIP"
19078,114025,"XML"
19090,85537,"PDF"
19099,52571,"X-RSS+XML"
19109,123033,"PDF"
19112,49136,"PNG"
19128,85507,"PDF"
19131,133639,"PNG"
19140,58807,"PDF"
19144,111899,"CSV"
19206,145538,"JPEG"
19210,145777,"PNG"
19224,146989,"JPEG"
19227,65876,"PDF"
19248,125655,"PDF"
19249,107983,"CSV;CHARSET=UTF-8"
19250,123516,"PDF"
19251,147171,"PDF"
19252,145779,"PNG"
19270,144929,"OCTET-STREAM"
19271,87519,"DOC"
19292,94049,"PDF"
19311,143850,"PDF"
19317,109102,"JPEG"
19334,129552,"DOC"
19358,111907,"CSV"
19359,100359,"CSV;CHARSET=UTF-8"
19361,143143,"DOC"
19420,59780,"JPEG"
19424,85550,"PDF"
19425,106405,"JPEG"
19428,134245,"PDF"
19429,94819,"PDF"
19851,59607,"JPEG"
19853,64558,"PDF"
19872,134616,"FORCE-DOWNLOAD"
19873,90075,"PNG"
19888,92305,"XML"
19926,136651,"PDF"
19930,140941,"PDF"
19949,82127,"DOC"
19953,150197,"DOC"
19970,144607,"JPEG"
19973,148159,"JPEG"
19981,91370,"JPEG"
19982,85493,"PDF"
19984,125096,"PDF"
20001,97796,"CSV;CHARSET=UTF-8"
20005,123064,"PDF"
20006,139954,"PNG"
20011,136619,"DOC"
20012,147193,"PDF"
20020,133605,"JPEG"
20039,74539,"PNG"
17749,69373,"XML"
17758,87950,"PDF"
17761,125501,"JPEG"
17762,136571,"PDF"
17763,138827,"JPEG"
17764,113919,"DOC"
17765,62054,"PDF"
17856,139700,"PNG"
17860,136629,"PDF"
17871,68947,"DOC"
17915,60039,"JPEG"
17921,93000,"CSV;CHARSET=UTF-8"
17960,104125,"DOC"
17963,75820,"CSV;CHARSET=UTF-8"
17965,71804,"PDF"
17982,109311,"PDF"
17990,140756,"PDF"
18003,67374,"CSV;CHARSET=UTF-8"
18005,62467,"MSWORD"
18007,138026,"PDF"
18025,81982,"ZIP"
18027,90289,"PDF"
18033,73891,"PDF"
18036,140854,"DOC"
18048,93845,"PDF"
18063,94505,"CSV"
18064,89582,"PNG"
18072,76903,"XML"
18081,116354,"PDF"
18100,135224,"CSV"
18101,138650,"PDF"
18102,138028,"PDF"
18113,129097,"PDF"
18114,85479,"PDF"
18119,81990,"ZIP"
18126,52851,"CSV;CHARSET=UTF-8"
18159,128960,"FORCE-DOWNLOAD"
18188,135105,"CSV"
18189,102153,"DOC"
18210,118226,"DOC"
18221,76221,"X-RSS+XML"
18236,44463,"PDF"
18290,86857,"DOC"
18291,139511,"JPEG"
18292,140019,"VND.MS-EXCEL"
18309,143500,"PDF"
18343,65927,"XML"
18360,136577,"PDF"
18363,62060,"PDF"
18376,89501,"PNG"
18380,130613,"JPEG"
18389,72029,"PDF"
18409,62071,"PDF"
18412,92200,"PDF"
18441,141045,"DOC"
19363,114963,"JPEG"
19365,55359,"PNG"
19380,85548,"PDF"
19381,118462,"JPEG"
19394,109035,"PDF"
19423,85549,"PDF"
19426,106404,"JPEG"
19430,94818,"PDF"
19951,82129,"PDF"
19956,137569,"DOC"
19959,90081,"PNG"
19962,87218,"PDF"
19964,149829,"JSON; CHARSET=UTF-8"
19979,94039,"DOC"
19991,57417,"X-RSS+XML"
20003,123070,"PDF"
20040,67176,"JPEG"
20041,123074,"PDF"
20048,136661,"VND.MS-EXCEL"
20061,85456,"PDF"
20062,51383,"PDF"
20072,108775,"PDF"
20087,91883,"PDF"
20088,138811,"XML;CHARSET=UTF-8"
20103,129569,"CSV"
20105,136457,"DOC"
20114,137718,"PDF"
20124,48887,"PDF"
20129,151005,"PDF"
20156,101626,"DOC"
20157,69602,"PNG"
20159,100222,"CSV;CHARSET=UTF-8"
20175,151008,"PDF"
20222,108027,"PDF"
20224,115152,"PDF"
20230,73064,"PDF"
20238,125087,"PDF"
20241,51960,"PDF"
20258,141776,"ZIP"
20266,110110,"CSV"
20268,55649,"XML"
20269,115640,"DOC"
20271,147205,"PDF"
20285,63065,"JPEG"
20293,133388,"PDF"
20306,151073,"PDF"
20307,56397,"JPEG"
20314,94815,"PDF"
20316,100190,"JPEG"
20317,57428,"XML"
20333,61223,"CSV;CHARSET=UTF-8"
20335,90062,"PNG"
20346,64561,"PDF"
20354,73001,"DOC"
20366,150973,"PDF"
20376,113304,"DOC"
20406,147356,"XML;CHARSET=UTF-8"
20408,143970,"MSWORD"
20412,131227,"CSV; NAME=""TABELA-ST"
20415,82990,"PDF"
20416,99780,"PDF"
20423,125074,"PDF"
20425,51977,"PDF"
20431,108789,"PDF"
20436,142831,"CSV"
20437,123080,"PDF"
20460,135480,"JPEG"
20470,152275,"JPEG"
20476,61570,"DOC"
20477,61567,"JPEG"
20478,123084,"PDF"
20488,105857,"JPEG"
20491,146982,"MSWORD"
20492,50999,"PDF"
20494,73072,"MSWORD"
20500,124565,"DOC"
20501,99948,"PNG"
20502,139302,"DOC"
20503,152276,"JPEG"
20506,93159,"JPEG"
20507,120181,"CSV"
20509,74299,"PDF"
20511,74347,"PDF"
20512,74315,"PDF"
20514,93819,"XML;CHARSET=UTF-8"
20518,90917,"PNG"
20521,136244,"DOC"
20522,151454,"DOC"
20525,70936,"PDF"
20526,70920,"PDF"
20527,147216,"PDF"
20530,108026,"PDF"
20532,64551,"PDF"
20537,114804,"MSWORD"
20538,104724,"CSV"
20539,125068,"PDF"
20540,51975,"PDF"
20542,133351,"JPEG"
20543,121127,"DOC"
20544,139820,"PDF"
20546,110458,"PDF"
20547,120247,"XML;CHARSET=UTF-8"
20548,146918,"CSV"
20549,152148,"JPEG"
20554,151020,"PDF"
20555,150723,"PNG"
20556,150722,"XML;CHARSET=UTF-8"
20557,109350,"CSV"
20558,109354,"DOC"
20559,139357,"DOC"
20560,141317,"JPEG"
20561,143458,"DOC"
20562,147217,"PDF"
20563,67713,"PDF"
20564,147218,"PDF"
20565,152024,"CSV"
20566,152030,"CSV"
20567,134344,"JPEG"
20568,139174,"MSWORD"
20569,139173,"MSWORD"
20570,152022,"CSV"
20571,136700,"PDF"
20572,89564,"PNG"
20573,89596,"PNG"
20574,136706,"PDF"
17750,119377,"JPEG"
17753,73761,"JPEG"
17771,141422,"MP4"
17772,80335,"CSV;CHARSET=UTF-8"
17776,134187,"JPEG"
17778,97665,"JPEG"
17783,129083,"JPEG"
17785,85500,"PDF"
17793,57904,"PDF"
17831,112866,"JPEG"
17846,108210,"PDF"
17849,135204,"JPEG"
17866,64468,"PDF"
17881,66971,"JPEG"
17887,83817,"PDF"
17897,68151,"CSV;CHARSET=UTF-8"
17898,108021,"PDF"
17900,64562,"PDF"
17902,104105,"DOC"
17914,133299,"JPEG"
17941,142206,"VND.MS-EXCEL"
17952,139386,"DOC"
17966,85505,"PDF"
17979,90118,"JPEG"
17984,109308,"PDF"
17988,123221,"VND.MS-EXCEL"
17991,134954,"VND.MS-EXCEL"
17992,105359,"JPEG"
17994,62016,"PDF"
18006,111744,"PDF"
18019,116933,"PDF"
18032,121136,"PDF"
18040,140851,"DOC"
18080,116351,"PDF"
18107,89581,"PNG"
18110,137686,"PDF"
18130,109317,"PDF"
18135,62035,"PDF"
18137,118592,"JPEG"
18138,138652,"PDF"
18139,138029,"PDF"
18141,139977,"CSV;CHARSET=UTF-8"
18162,66295,"DOC"
18167,105677,"PDF"
18175,62064,"PDF"
18176,139956,"JPEG"
18181,55127,"CSV;CHARSET=UTF-8"
18196,143094,"CSV;CHARSET=UTF-8"
18197,85512,"PDF"
18199,45635,"PDF"
18204,124614,"JPEG"
18206,52499,"X-RSS+XML"
18211,44477,"PDF"
18216,141806,"ZIP"
18219,47391,"VND.MS-EXCEL"
18226,62048,"PDF"
18255,140504,"DOC"
18272,129075,"PNG"
18280,81970,"ZIP"
18282,73196,"DOC"
18288,126583,"PDF"
18295,143422,"PDF"
18297,123036,"PDF"
18299,100596,"JPEG"
18302,114961,"PNG"
18311,135526,"PDF"
18327,138899,"JPEG"
18334,127132,"JPEG"
18350,76262,"XML"
18352,138474,"JPEG"
18371,86418,"PDF"
18375,89527,"PNG"
18381,130612,"JPEG"
18425,129104,"PDF"
18432,138191,"FORCE-DOWNLOAD"
18436,52037,"PDF"
18448,113933,"JPEG"
19435,106229,"JPEG"
19437,65551,"PDF"
20043,123071,"PDF"
20051,64526,"PDF"
20053,114307,"JPEG"
20125,143298,"JPEG"
20127,151006,"PDF"
20132,94447,"JPEG"
20133,147201,"PDF"
20145,80372,"JPEG"
20162,89130,"CSV;CHARSET=UTF-8"
20165,53347,"PDF"
20172,115506,"ZIP"
20173,136217,"DOC"
20196,125099,"PDF"
20199,121082,"MSWORD"
20200,57429,"X-RSS+XML"
20206,140819,"PDF"
20208,61339,"PDF"
20209,87213,"JPEG"
20211,61621,"PDF"
20221,130576,"PDF"
20253,141772,"ZIP"
20255,74354,"PDF"
20279,116449,"JPEG"
20290,51963,"PDF"
20325,136859,"PDF"
20336,123214,"VND.MS-EXCEL"
20347,86602,"PDF"
20361,81580,"PDF"
20371,136237,"MSWORD"
20378,138669,"PDF"
20380,147210,"PDF"
20382,123596,"ZIP"
20383,148161,"PDF"
20387,71787,"PDF"
20388,106387,"JPEG"
20399,123053,"PDF"
20400,96116,"JPEG"
20402,82361,"JPEG"
20404,81679,"JPEG"
20407,143969,"PDF"
20409,143968,"MSWORD"
20411,147213,"PDF"
20418,91296,"PDF"
20420,71865,"PDF"
20428,65277,"PDF"
20442,151017,"PDF"
20443,132205,"JPEG"
20448,147214,"PDF"
20450,104609,"JPEG"
20453,105869,"CSV;CHARSET=UTF-8"
20455,117794,"DOC"
20456,120144,"JPEG"
20458,73032,"DOC"
20459,135479,"JPEG"
20461,121071,"PDF"
20462,69238,"PDF"
20464,73159,"MSWORD"
20465,57446,"XML"
20466,51983,"PDF"
20467,57491,"XML"
20469,135731,"PDF"
20471,137531,"JPEG"
20472,135774,"PDF"
20474,25567,"JPEG"
20475,144937,"PDF"
20479,151018,"PDF"
20480,100074,"JPEG"
20481,140406,"JPEG"
20487,77842,"XML"
20489,93376,"JPEG"
20493,150120,"JSON; CHARSET=UTF-8"
20495,73109,"MSWORD"
20496,57198,"PDF"
20497,136475,"PDF"
20498,137712,"PDF"
20499,51985,"PDF"
20504,143723,"MPEG"
20505,99627,"PDF"
20508,74337,"PDF"
20510,90149,"JPEG"
20513,137244,"XML;CHARSET=UTF-8"
20515,81684,"JPEG"
20516,147461,"JPEG"
20517,147462,"JPEG"
20519,90920,"PNG"
20520,136229,"MSWORD"
20523,151019,"PDF"
20524,39346,"PDF"
20528,134342,"JPEG"
20529,38721,"DOC"
20531,64503,"PDF"
20533,100678,"JPEG"
20534,100673,"JPEG"
20535,85076,"DOC"
20536,98455,"PDF"
20541,127556,"JPEG"
20545,110472,"PDF"
20550,61756,"CSV;CHARSET=UTF-8"
20551,146546,"MSWORD"
20552,146545,"MSWORD"
20553,151021,"PDF"
17751,136333,"DOC"
17766,136573,"PDF"
17780,68696,"CSV;CHARSET=UTF-8"
17781,129096,"MSWORD"
17782,129084,"JPEG"
17786,85498,"PDF"
17787,130107,"JPEG"
17788,81969,"ZIP"
17790,99895,"CSV"
17794,127602,"PDF"
17797,136893,"JPEG"
17810,59280,"VND.MS-EXCEL"
17811,55643,"XML"
17813,138020,"PDF"
17826,118826,"PDF"
17843,118949,"JPEG"
17855,49310,"PNG"
17862,134340,"JPEG"
17870,85503,"PDF"
17877,87348,"MPEG"
17879,141614,"JPEG"
17883,87951,"PDF"
17907,104117,"DOC"
17908,99856,"CSV;CHARSET=UTF-8"
17910,141988,"DOC"
17919,72023,"PDF"
17924,69153,"ZIP"
17929,125358,"PDF"
17989,140755,"DOC"
17998,59281,"PDF"
18017,85444,"PDF"
18021,121969,"PDF"
18026,95910,"DOC"
18034,135935,"XML; CHARSET=UTF-8"
18035,140847,"DOC"
18069,85508,"PDF"
18071,81985,"ZIP"
18084,93743,"PDF"
18085,117991,"JPEG"
18095,138353,"XML;CHARSET=UTF-8"
18105,134189,"JPEG"
18108,137689,"PDF"
18111,104196,"PDF"
18121,129099,"PDF"
18123,65958,"X-RSS+XML"
18124,132697,"FORCE-DOWNLOAD"
18128,77224,"PDF"
18170,76251,"MPEG"
18190,135079,"CSV"
18205,124613,"JPEG"
18212,118233,"DOC"
18215,141808,"ZIP"
18218,106670,"JPEG"
18224,38655,"PDF"
18235,88227,"CSV;CHARSET=UTF-8"
18251,81537,"PDF"
18253,140272,"CSV"
18254,140499,"DOC"
18324,138897,"JPEG"
18330,85515,"PDF"
18331,121997,"FORCE-DOWNLOAD"
18332,81973,"ZIP"
18347,141622,"ZIP"
18365,131177,"PDF"
18384,106786,"JPEG"
18386,85516,"PDF"
18393,123463,"PDF"
18395,111487,"DOC"
18396,73760,"JPEG"
18399,138571,"MSWORD"
18422,136780,"CSV"
18424,144134,"JPEG"
18427,129103,"PDF"
18440,138765,"PDF"
18447,67015,"CSV;CHARSET=UTF-8"
19444,87818,"CSV;CHARSET=UTF-8"
19453,44461,"PDF"
19454,123063,"PDF"
19460,140643,"XML;CHARSET=UTF-8"
19468,145782,"PNG"
19516,90738,"JPEG"
19542,79435,"CSV"
19543,138671,"PDF"
19546,147180,"PDF"
19548,67503,"CSV;CHARSET=UTF-8"
19549,143161,"DOC"
19563,87756,"DOC"
19564,51338,"MSWORD"
19570,98190,"DOC"
19595,132267,"PDF"
19597,55370,"PNG"
19599,147182,"PDF"
19607,85526,"PDF"
19608,133294,"JPEG"
19621,112490,"PDF"
19623,90053,"PNG"
19624,129493,"PDF"
19626,105363,"JPEG"
19652,146172,"JPEG"
19655,141605,"CSV;CHARSET=UTF-8"
19692,146175,"JPEG"
19707,143844,"PDF"
19723,140121,"PDF"
19725,94467,"PDF"
19732,140150,"DOC"
19743,121080,"MSWORD"
19753,90067,"PNG"
19767,93897,"PDF"
19797,147712,"XML; CHARSET=UTF-8"
19811,41000,"DOC"
19813,145575,"PDF"
19814,60265,"CSV;CHARSET=UTF-8"
19838,147559,"CSV;CHARSET=UTF-8"
19867,108547,"PDF"
19874,81681,"JPEG"
19890,80483,"JPEG"
19899,129736,"FORCE-DOWNLOAD"
19937,79660,"JPEG"
19952,82114,"PDF"
19967,49141,"PNG"
19997,140507,"DOC"
19998,135797,"JPEG"
19999,92651,"JPEG"
20073,90034,"JPEG"
20074,111042,"DOC"
20078,53353,"PDF"
20079,131315,"DOC"
20090,49142,"PNG"
20102,114767,"ZIP"
20115,113211,"PDF"
20119,84955,"PDF"
20123,123078,"PDF"
20134,147200,"PDF"
20140,151072,"DOC"
20154,57408,"X-RSS+XML"
20166,104455,"PDF"
20169,90072,"PNG"
20174,91565,"PNG"
20183,145353,"JSON; CHARSET=UTF-8"
20184,93891,"DOC"
20185,140973,"JPEG"
20202,73735,"PNG"
20203,57814,"PDF"
20205,74092,"PDF"
20212,61762,"JPEG"
20213,151009,"PDF"
20214,148671,"JPEG"
20215,150753,"XML; CHARSET=UTF-8"
20216,112571,"PDF"
20218,67745,"PDF"
20220,130577,"PDF"
20225,144525,"CSV;CHARSET=UTF-8"
20228,134751,"MPEG"
20247,101619,"DOC"
20249,139488,"JPEG"
20252,58327,"CSV;CHARSET=UTF-8"
20257,141770,"ZIP"
20260,61771,"JPEG"
20261,88519,"PNG"
20262,136225,"PDF"
20263,151010,"PDF"
20264,107885,"PDF"
20267,55653,"X-RSS+XML"
20270,123521,"PDF"
20272,147206,"PDF"
20273,108017,"PDF"
20275,64512,"PDF"
20277,50404,"PDF"
20280,141325,"CSV"
20281,129360,"PDF"
20283,107452,"DOC"
20284,30087,"PDF"
20286,125064,"PDF"
